"COD_PAI","COD_TIPINT","CNT_TIPINT","ANNO_EFF","MESE_EFF","ANNO","COD_IMP","BDG_PREV_EUR","BDG_PREV_QTA","BDG_CONS_EUR","BDG_CONS_QTA","ID_FATT_DETTAGLIO","BDG_CONS_QTA_BENEF","BDG_CONS_VAR","CAUS_VAR","NOTE","FLG_PROP","ID_MAN_DETTAGLIO","GG_ASSENZA","IMP_VAR","MOTIVAZIONE_VARIAZIONE_SPESA","ID_PARAM_FASCIA","ACQUISITO","BDG_CONS_RIENTR","COD_IMP_PROROGA"
22626582,AD009,5,2014,1,2014,"1272/2014",80,80,80,80,,,,,,N,,,,,11,0,,
22626582,EC002,3,2014,5,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22626582,EC002,3,2014,6,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22626582,AD013,2,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22626582,AD013,2,2014,8,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22626582,AD013,2,2014,9,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22626582,EC002,4,2014,10,2014,"1273/2014",350,350,350,350,,,,,,N,22858145,,,,11,0,,
22626582,EC002,4,2014,11,2014,"1273/2014",350,350,350,350,,350,,,,N,22842333,0,,,11,0,,
22626582,EC002,4,2014,12,2014,"1273/2014",350,350,350,350,,350,,,,N,22869667,0,,,11,0,,
22717277,EC002,1,2014,1,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717277,EC002,1,2014,2,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717277,EC002,1,2014,3,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717277,EC003,3,2014,5,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717344,EC002,2,2014,4,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717344,EC002,2,2014,5,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22717344,AD013,2,2014,8,2014,"2589",1369.2,1369.2,1369.2,1369.2,,,,,,N,,,,,11,0,,
22489807,EC002,2,2014,1,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22489807,EC002,2,2014,2,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22489807,EC002,2,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22705603,AZ008A,3,2014,9,2014,"14/1376",425,425,425,425,,425,,,,N,22822738,0,,,11,0,,
22705603,AZ008A,3,2014,10,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22705603,AZ008A,3,2014,11,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22705603,AZ008A,3,2014,12,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22705722,AZ014,1,2014,1,2013,"509",194.56,16,194.56,16,,,,,,N,,,,,343,0,,
22705722,AZ014,1,2014,2,2013,"509",194.56,16,194.56,16,,,,,,N,,,,,343,0,,
22705722,AZ014,1,2014,3,2013,"509",194.56,16,194.56,16,,,,,,N,,,,,343,0,,
22705722,AZ014,1,2014,4,2013,"509",194.56,16,194.56,16,,,,,,N,,,,,343,0,,
22745579,AD013,2,2014,7,2014,"2589",408.09,408.09,408.09,408.09,,,,,,N,,,,,11,0,,
22745579,EC004,1,2014,9,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22670869,AD013,3,2014,8,2014,"2589",252.52,252.52,252.52,252.52,,,,,,N,,,,,11,0,,
22670869,AD013,3,2014,9,2014,"2589",252.52,252.52,252.52,252.52,,,,,,N,,,,,11,0,,
22745662,AD009,1,2014,2,2014,"1272/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22745662,EC002,2,2014,3,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22745662,EC002,2,2014,4,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22745662,AD013,1,2014,7,2014,"2589",1075.27,1075.27,1075.27,1075.27,,,,,,N,,,,,11,0,,
22745662,AD013,1,2014,8,2014,"2589",1075.27,1075.27,1075.27,1075.27,,,,,,N,,,,,11,0,,
22745662,AD013,1,2014,9,2014,"2589",1075.27,1075.27,1075.27,1075.27,,,,,,N,,,,,11,0,,
22745775,AD013,1,2014,7,2014,"2589",239.03,239.03,239.03,239.03,,,,,,N,,,,,11,0,,
22745775,AD013,1,2014,8,2014,"2589",239.03,239.03,239.03,239.03,,,,,,N,,,,,11,0,,
22745775,AD013,1,2014,9,2014,"2589",239.03,239.03,239.03,239.03,,,,,,N,,,,,11,0,,
22745839,EC003,2,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22745902,AD013,1,2014,8,2014,"2589",1650.95,1650.95,1650.95,1650.95,,,,,,N,,,,,11,0,,
22508289,EC003,5,2014,2,2014,"1273/2014",175,175,175,175,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,1,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,2,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,3,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,4,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,5,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,6,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,7,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,8,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22585646,AZ013,2,2014,9,2013,"509",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,2,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,3,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,4,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,5,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,6,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,7,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,22878216,,,,11,0,,
22746049,AZ008A,2,2014,8,2014,"14/1376",412.5,412.5,412.5,412.5,,,,,,N,,,,,11,0,,
22746049,AZ008A,2,2014,9,2014,"14/1376",412.5,412.5,412.5,412.5,,412.5,,,,N,22822418,0,,,11,0,,
22746049,AZ008A,2,2014,10,2014,"14/1376",412.5,412.5,,,,,,,,N,,,,,11,1,,
22746049,AZ008A,2,2014,11,2014,"14/1376",412.5,412.5,412.5,412.5,,412.5,,,,N,,30,,,11,1,,
22746049,AZ008A,2,2014,12,2014,"14/1376",412.5,412.5,412.5,412.5,,412.5,,,,N,,3,,,468,1,,
22746049,AZ008A,2,2015,1,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23143983,0,,,468,0,,
22746257,AD009,4,2014,2,2014,"1272/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22746257,AD013,4,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22746257,EC002,1,2014,8,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22746257,EC002,1,2014,9,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22664332,EC001,2,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22664332,EC001,2,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22664332,EC001,2,2014,6,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22664332,AD013,4,2014,7,2014,"2589",375.24,375.24,375.24,375.24,,,,,,N,,,,,11,0,,
22664332,AD013,4,2014,8,2014,"2589",375.24,375.24,375.24,375.24,,,,,,N,,,,,11,0,,
22664332,AD013,4,2014,9,2014,"2589",375.24,375.24,375.24,375.24,,,,,,N,,,,,11,0,,
22738334,AZ007A,1,2014,5,2014,"14/1376",724,724,724,724,,,,,,N,,,,,11,0,,
22738334,AZ007A,1,2014,6,2014,"14/1376",724,724,724,724,,,,,,N,,,,,11,0,,
22738334,AZ007A,1,2014,7,2014,"14/1376",724,724,724,724,,,,,,N,,,,,11,0,,
22738334,AZ007A,1,2014,8,2014,"14/1376",724,724,724,724,,,,,,N,,,,,11,0,,
22738334,AZ007A,1,2014,9,2014,"14/1376",724,724,724,724,,724,,,,N,22895773,0,,,11,0,,
22738334,AZ007A,1,2014,10,2014,"14/1376",724,724,,,,,,,,N,,,,,11,1,,
22738334,AZ007A,1,2014,11,2014,"14/1376",724,724,,,,,,,,N,,,,,11,1,,
22738334,AZ007A,1,2014,12,2014,"14/1376",724,724,,,,,,,,N,,,,,11,1,,
22738334,AZ007A,1,2015,1,2014,"2015000XXXX",724,724,724,724,,724,,,,N,22987236,0,,,11,0,,
22738334,AZ007A,1,2015,2,2014,"2015000XXXX",724,724,724,724,,724,,,,N,23145961,0,,,11,0,,
22738334,AZ007A,1,2015,3,2014,"2015000XXXX",724,724,724,724,,724,,,,N,23167997,0,,,11,0,,
22738334,AZ007A,1,2015,4,2014,"2015000XXXX",724,724,724,724,,724,,,,N,23168943,0,,,11,0,,
22746439,AZ007A,1,2014,1,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,2,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,3,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,4,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,5,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,6,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,7,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,8,2013,"13/1331",796,796,796,796,,,,,,N,,,,,11,0,,
22746439,AZ007A,1,2014,9,2013,"13/1331",796,796,,,,,,,,N,,,,,11,1,,
22746439,AZ007A,1,2014,10,2013,"13/1331",796,796,,,,,,,,N,,,,,11,1,,
22746439,AZ007A,1,2014,11,2013,"13/1331",796,796,,,,,,,,N,,,,,11,1,,
22402694,EC002,1,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22402694,EC002,1,2014,6,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22746549,AD009,1,2014,1,2014,"1272/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22746549,EC003,2,2014,3,2014,"1273/2014",800,800,800,800,,,,,,N,,,,,11,0,,
22746549,AD013,1,2014,6,2014,"2589",998.75,998.75,998.75,998.75,,,,,,N,,,,,11,0,,
22746549,AD013,1,2014,7,2014,"2589",998.75,998.75,998.75,998.75,,,,,,N,,,,,11,0,,
22746610,AD013,3,2014,6,2014,"2589",1755.26,1755.26,1755.26,1755.26,,,,,,N,,,,,11,0,,
22746638,AD013,2,2014,7,2014,"2589",473.05,473.05,473.05,473.05,,,,,,N,,,,,11,0,,
22746638,AD013,2,2014,8,2014,"2589",473.05,473.05,473.05,473.05,,,,,,N,,,,,11,0,,
22746660,EC002,1,2014,8,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22746660,EC002,1,2014,9,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22746660,AD009,1,2014,7,2014,"1272/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22746665,AZ008A,3,2014,9,2014,"14/1376",412.5,412.5,412.5,412.5,,412.5,,,,N,22822470,0,,,11,0,,
22746665,AZ008A,3,2014,10,2014,"14/1376",412.5,412.5,,,,,,,,N,,,,,11,1,,
22746665,AZ008A,3,2014,11,2014,"14/1376",412.5,412.5,,,,,,,,N,,,,,11,1,,
22746665,AZ008A,3,2014,12,2014,"14/1376",412.5,412.5,,,,,,,,N,,,,,11,1,,
22746665,AZ008A,3,2015,1,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23144023,0,,,11,0,,
22746665,AZ008A,3,2015,2,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23030975,0,,,11,0,,
22746665,AZ008A,3,2015,3,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23170329,0,,,11,0,,
22746665,AZ008A,3,2015,4,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23172816,0,,,11,0,,
22746665,AZ008A,3,2015,5,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23150338,0,,,11,0,,
22746665,AZ008A,3,2015,6,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23158392,0,,,11,0,,
22746665,AZ008A,3,2015,7,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23154783,0,,,11,0,,
22746665,AZ008A,3,2015,8,2014,"2015000XXXX",412.5,412.5,412.5,412.5,,412.5,,,,N,23216000,0,,,11,0,,
22745579,EC001,1,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22745579,AD013,2,2014,6,2014,"2589",408.09,408.09,408.09,408.09,,,,,,N,,,,,11,0,,
22746691,AD013,1,2014,8,2014,"2589",550.01,550.01,550.01,550.01,,,,,,N,,,,,11,0,,
22746691,AD013,1,2014,9,2014,"2589",550.01,550.01,550.01,550.01,,,,,,N,,,,,11,0,,
22746691,AD013,1,2014,10,2014,"2589",550.01,550.01,550.01,550.01,,,,,,N,,,,,11,0,,
22746780,AD013,2,2014,7,2014,"2589",1073.86,1073.86,1073.86,1073.86,,,,,,N,,,,,11,0,,
22746848,EC002,3,2014,1,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22746848,EC002,3,2014,2,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22746848,EC002,4,2014,4,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22746848,EC002,4,2014,5,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22746848,EC002,4,2014,6,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22746848,AD013,2,2014,7,2014,"2589",2445.33,2445.33,2445.33,2445.33,,,,,,N,,,,,11,0,,
22746848,AD013,2,2014,8,2014,"2589",2445.33,2445.33,2445.33,2445.33,,,,,,N,,,,,11,0,,
22746848,AD013,2,2014,9,2014,"2589",2445.33,2445.33,2445.33,2445.33,,,,,,N,,,,,11,0,,
22406386,EC001,1,2014,2,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22406386,EC001,1,2014,3,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22406386,EC001,1,2014,4,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22406386,AD009,2,2014,5,2014,"1272/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22406386,AD013,3,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22406386,AD013,3,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22406386,AD013,3,2014,8,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22406386,EC001,2,2014,10,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22406386,EC001,2,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22841599,0,,,11,0,,
22406386,EC001,2,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22870353,0,,,11,0,,
22746974,EC002,1,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22746974,EC002,1,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22746974,AD013,2,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22746974,AD013,2,2014,8,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22746974,AD013,2,2014,9,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22746996,EC002,2,2014,1,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22746996,EC002,2,2014,2,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22746996,EC002,2,2014,3,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22746996,EC002,3,2014,4,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22746996,EC002,3,2014,5,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22746996,AD013,4,2014,7,2014,"2589",699.35,699.35,699.35,699.35,,,,,,N,,,,,11,0,,
22746996,AD013,4,2014,8,2014,"2589",699.35,699.35,699.35,699.35,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,2,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,3,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,4,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,5,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,6,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,7,2014,"14/1376",475,475,475,475,,,,,,N,22878254,,,,11,0,,
22641441,AZ008A,2,2014,8,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22641441,AZ008A,2,2014,9,2014,"14/1376",475,475,475,475,,475,,,,N,22822516,0,,,11,0,,
22641441,AZ008A,2,2014,10,2014,"14/1376",475,475,,,,,,,,N,,,,,11,1,,
22641441,AZ008A,2,2014,11,2014,"14/1376",475,475,,,,,,,,N,,,,,11,1,,
22641441,AZ008A,2,2014,12,2014,"14/1376",475,475,,,,,,,,N,,,,,11,1,,
22641441,AZ008A,2,2015,1,2014,"2015000XXXX",475,475,475,475,,475,,,,N,23144061,0,,,11,0,,
22456350,EC003,8,2014,3,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22456350,AD013,3,2014,8,2014,"2589",582.09,582.09,582.09,582.09,,,,,,N,,,,,11,0,,
22456350,AD013,3,2014,9,2014,"2589",582.09,582.09,582.09,582.09,,,,,,N,,,,,11,0,,
22456350,AD013,3,2014,10,2014,"2589",582.09,582.09,582.09,582.09,,,,,,N,,,,,11,0,,
22747069,EC002,3,2014,1,2014,"1273/2014",450,450,450,450,,,,,,N,,,,,11,0,,
22747069,EC002,3,2014,2,2014,"1273/2014",450,450,450,450,,,,,,N,,,,,11,0,,
22747069,EC002,3,2014,3,2014,"1273/2014",450,450,450,450,,,,,,N,,,,,11,0,,
22747069,EC002,4,2014,4,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22747069,EC002,4,2014,5,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22747069,AD013,1,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22747069,AD013,1,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22747069,EC002,5,2014,9,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22747069,EC002,5,2014,10,2014,"1273/2014",400,400,400,400,,,,,,N,22857875,,,,11,0,,
22747087,AD013,2,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22747087,AD013,2,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22747087,AD013,2,2014,8,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22747092,EC002,2,2014,3,2014,"1273/2014",241,241,241,241,,,,,,N,,,,,11,0,,
22747092,EC002,2,2014,4,2014,"1273/2014",241,241,241,241,,,,,,N,,,,,11,0,,
22747092,EC002,2,2014,5,2014,"1273/2014",241,241,241,241,,,,,,N,,,,,11,0,,
22747092,AD013,1,2014,7,2014,"2589",495.51,495.51,495.51,495.51,,,,,,N,,,,,11,0,,
22747092,AD013,1,2014,8,2014,"2589",495.51,495.51,495.51,495.51,,,,,,N,,,,,11,0,,
22747092,AD013,1,2014,9,2014,"2589",495.51,495.51,495.51,495.51,,,,,,N,,,,,11,0,,
22662394,AD013,1,2014,7,2014,"2589",1271.95,1271.95,1271.95,1271.95,,,,,,N,,,,,11,0,,
22662394,AD013,1,2014,8,2014,"2589",1271.95,1271.95,1271.95,1271.95,,,,,,N,,,,,11,0,,
22662394,AD013,1,2014,9,2014,"2589",1271.95,1271.95,1271.95,1271.95,,,,,,N,,,,,11,0,,
22747229,EC003,1,2014,3,2014,"1273/2014",398.02,398.02,398.02,398.02,,,,,,N,,,,,11,0,,
22747229,AD013,2,2014,7,2014,"2589",1699.69,1699.69,1699.69,1699.69,,,,,,N,,,,,11,0,,
22747229,AD013,2,2014,8,2014,"2589",1699.69,1699.69,1699.69,1699.69,,,,,,N,,,,,11,0,,
22754135,AZ007A,1,2014,7,2013,"13/1331",543,543,543,543,,,,,,N,,,,,11,0,,
22754135,AZ007A,1,2014,8,2013,"13/1331",543,543,543,543,,,,,,N,,,,,11,0,,
22754135,AZ007A,1,2014,9,2013,"13/1331",543,543,543,543,,543,,,,N,22894695,0,,,11,0,,
22754135,AZ007A,1,2014,10,2013,"13/1331",543,543,,,,,,,,N,,,,,11,1,,
22681002,EC002,1,2014,2,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22681002,EC002,1,2014,3,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22427139,EC002,2,2014,2,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22427139,EC002,2,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22427139,EC003,3,2014,3,2014,"1273/2014",193,193,193,193,,,,,,N,,,,,11,0,,
22427139,AD009,2,2014,5,2014,"1272/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22427139,EC002,3,2014,9,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22427139,EC002,3,2014,10,2014,"1273/2014",200,200,200,200,,,,,,N,22858245,,,,11,0,,
22427139,EC002,3,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842459,0,,,11,0,,
22754198,EC003,2,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22754198,AD013,1,2014,7,2014,"2589",463.72,463.72,463.72,463.72,,,,,,N,,,,,11,0,,
22754198,AD013,1,2014,8,2014,"2589",463.72,463.72,463.72,463.72,,,,,,N,,,,,11,0,,
22754198,AD013,1,2014,9,2014,"2589",463.72,463.72,463.72,463.72,,,,,,N,,,,,11,0,,
22585505,AD013,4,2014,7,2014,"2589",187.46,187.46,187.46,187.46,,,,,,N,,,,,11,0,,
22630843,EC003,3,2014,9,2014,"1273/2014",110,110,110,110,,,,,,N,22819542,,,,11,0,,
22427897,EC001,2,2014,2,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22427897,EC001,2,2014,3,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22427897,EC001,2,2014,4,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22427897,EC003,2,2014,1,2014,"1273/2014",180,180,180,180,,,,,,N,,,,,11,0,,
22427897,EC003,3,2014,2,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22427897,EC001,3,2014,8,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22427897,EC001,3,2014,9,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22745097,AD013,1,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22745097,AD013,1,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22589464,EC002,1,2014,4,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22589464,EC002,1,2014,5,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22589464,EC002,1,2014,6,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22754580,AD013,1,2014,6,2014,"2589",426.11,426.11,426.11,426.11,,,,,,N,,,,,11,0,,
22754580,AD013,1,2014,7,2014,"2589",426.11,426.11,426.11,426.11,,,,,,N,,,,,11,0,,
22754682,AZ008A,2,2014,6,2014,"14/1376",288.75,288.75,288.75,288.75,,,,,,N,,,,,11,0,,
22754682,AZ008A,2,2014,7,2014,"14/1376",288.75,288.75,288.75,288.75,,,,,,N,22878552,,,,11,0,,
22754682,AZ008A,2,2014,8,2014,"14/1376",288.75,288.75,288.75,288.75,,,,,,N,,,,,11,0,,
22754682,AZ008A,2,2014,9,2014,"14/1376",288.75,288.75,288.75,288.75,,288.75,,,,N,22822120,0,,,11,0,,
22754682,AZ008A,2,2014,10,2014,"14/1376",288.75,288.75,,,,,,,,N,,,,,11,1,,
22754682,AZ008A,2,2014,11,2014,"14/1376",288.75,288.75,,,,,,,,N,,,,,11,1,,
22754682,AZ008A,2,2014,12,2014,"14/1376",288.75,288.75,,,,,,,,N,,,,,11,1,,
22754682,AZ008A,2,2015,1,2014,"2015000XXXX",288.75,288.75,288.75,288.75,,288.75,,,,N,23143267,0,,,11,0,,
22754682,AZ008A,2,2015,2,2014,"2015000XXXX",288.75,288.75,288.75,288.75,,288.75,,,,N,23030405,0,,,11,0,,
22754682,AZ008A,2,2015,3,2014,"2015000XXXX",288.75,288.75,288.75,288.75,,288.75,,,,N,23170009,0,,,11,0,,
22754682,AZ008A,2,2015,4,2014,"2015000XXXX",288.75,288.75,288.75,288.75,,288.75,,,,N,23172452,0,,,11,0,,
22622580,AZ008A,3,2014,10,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22743074,AD013,3,2014,7,2014,"2589",412.51,412.51,412.51,412.51,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,1,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,2,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,3,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,4,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,5,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,6,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,7,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,8,2013,"13/1331",910,910,910,910,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,9,2013,"13/1331",0,0,0,0,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,10,2013,"13/1331",0,0,0,0,,,,,,N,,,,,11,0,,
22743105,AZ007A,2,2014,11,2013,"13/1331",0,0,0,0,,,,,,N,,,,,11,0,,
